UserID,Normalized Unique Location,Count of Timestamp
648,"0.77,0.26",7
648,"0.78,0.25",149
648,"0.78,0.26",1
648,"0.78,0.27",2
648,"0.78,0.28",9
648,"0.78,0.29",1
648,"0.79,0.26",27
648,"0.79,0.28",2
648,"0.80,0.25",4
649,"0.70,0.22",182
649,"0.72,0.22",32
650,"0.48,0.79",2
650,"0.49,0.79",13
650,"0.56,0.80",51
650,"0.64,0.82",16
650,"0.81,0.50",8
650,"0.86,0.50",10
651,"0.76,0.15",4
652,"0.74,0.16",1
652,"0.74,0.17",6
652,"0.75,0.15",11
652,"0.75,0.17",72
652,"0.76,0.15",84
652,"0.76,0.16",1
653,"0.75,0.15",101
653,"0.76,0.15",116
654,"0.68,0.22",9
654,"0.70,0.22",393
654,"0.70,0.23",2
654,"0.72,0.22",19
654,"0.75,0.23",11
656,"0.80,0.51",70
656,"0.82,0.51",4
656,"0.84,0.50",32
656,"0.84,0.51",46
657,"0.75,0.17",103
657,"0.77,0.29",1
657,"0.79,0.26",47
657,"0.80,0.25",13
657,"0.80,0.27",88
657,"0.81,0.25",2
657,"0.82,0.28",77
657,"0.82,0.29",75
657,"0.83,0.30",19
658,"0.73,0.16",8
658,"0.74,0.16",118
658,"0.75,0.15",21
658,"0.76,0.15",337
658,"0.76,0.28",1
658,"0.77,0.16",6
658,"0.77,0.28",29
658,"0.78,0.29",36
658,"0.80,0.24",1
658,"0.81,0.23",13
658,"0.81,0.24",10
659,"0.41,0.81",6
659,"0.43,0.80",2
660,"0.42,0.81",2
660,"0.70,0.22",23
661,"0.34,0.07",2
661,"0.34,0.08",10
661,"0.35,0.07",1
661,"0.73,0.16",27
661,"0.75,0.17",40
661,"0.76,0.15",19
661,"0.78,0.18",1
661,"0.79,0.17",9
661,"0.79,0.18",3
661,"0.79,0.30",1
661,"0.81,0.17",22
661,"0.82,0.16",120
661,"0.83,0.16",7
661,"0.83,0.17",154
661,"0.83,0.52",2
661,"0.84,0.50",89
661,"0.84,0.51",29
661,"0.85,0.52",2
661,"0.86,0.50",616
661,"0.91,0.53",721
662,"0.78,0.29",400
665,"0.63,0.05",1
665,"0.64,0.05",1
665,"0.75,0.17",5
666,"0.73,0.16",1
666,"0.73,0.17",3
666,"0.86,0.50",2
667,"0.71,0.20",40
667,"0.72,0.20",10
668,"0.72,0.17",1
668,"0.73,0.16",1473
668,"0.73,0.17",90
668,"0.74,0.16",4
668,"0.76,0.15",3
668,"0.78,0.29",37
668,"0.81,0.31",9
668,"0.81,0.32",10
669,"0.73,0.16",4
669,"0.74,0.18",19
669,"0.75,0.17",148
669,"0.75,0.18",3
669,"0.76,0.18",1
671,"0.76,0.15",2
673,"0.73,0.16",1
673,"0.73,0.17",3
673,"0.73,0.18",1
673,"0.74,0.17",1
673,"0.75,0.15",85
673,"0.75,0.17",8
673,"0.76,0.15",255
673,"0.81,0.23",6
673,"0.81,0.24",1
673,"0.82,0.23",13
673,"0.83,0.15",1
674,"0.72,0.22",3
675,"0.86,0.50",362
675,"0.87,0.50",13
676,"0.77,0.26",100
677,"0.21,0.55",2
677,"0.22,0.55",563
677,"0.22,0.56",5
677,"0.22,0.57",6
677,"0.23,0.56",2
677,"0.24,0.57",2
677,"0.26,0.57",1
677,"0.28,0.58",27
677,"0.53,0.78",3
677,"0.58,0.78",2
678,"0.72,0.17",35
678,"0.73,0.16",294
678,"0.73,0.17",146
679,"0.87,0.50",6
680,"0.63,0.05",1413
680,"0.63,0.06",5
680,"0.64,0.05",324
680,"0.69,0.22",1
680,"0.70,0.22",43
680,"0.75,0.17",156
680,"0.76,0.15",15
680,"0.77,0.20",18
682,"0.77,0.28",23
682,"0.78,0.29",102
685,"0.48,0.79",439
685,"0.49,0.79",134
686,"0.73,0.16",30
686,"0.73,0.17",120
687,"0.78,0.29",518
687,"0.79,0.29",1325
687,"0.79,0.30",4
687,"0.80,0.29",28
688,"0.79,0.29",250
689,"0.76,0.15",3
691,"0.78,0.27",100
692,"0.78,0.27",285
692,"0.78,0.29",1
693,"0.75,0.19",10
693,"0.76,0.19",5
693,"0.77,0.20",3
693,"0.79,0.25",1
693,"0.79,0.29",1
693,"0.79,0.30",229
693,"0.80,0.30",1
694,"0.73,0.16",218
694,"0.73,0.17",32
695,"0.75,0.15",71
695,"0.76,0.15",86
695,"0.77,0.19",4
695,"0.77,0.20",1120
695,"0.78,0.20",794
696,"0.73,0.16",97
696,"0.73,0.17",3
697,"0.76,0.15",12
697,"0.82,0.16",3
697,"0.83,0.15",108
697,"0.83,0.16",2
698,"0.92,0.55",99
698,"0.93,0.55",1
699,"0.73,0.16",39
699,"0.73,0.17",11
700,"0.87,0.53",112
700,"0.87,0.54",13
701,"0.73,0.26",100
702,"0.75,0.17",50
703,"0.70,0.22",418
703,"0.70,0.23",52
703,"0.71,0.22",5
704,"0.78,0.29",21
704,"0.79,0.29",1
704,"0.80,0.29",3
707,"0.69,0.27",61
707,"0.73,0.16",14
708,"0.92,0.55",600
710,"0.68,0.26",29
710,"0.68,0.27",7
710,"0.69,0.27",37
710,"0.72,0.22",9
710,"0.73,0.26",4
710,"0.74,0.24",2
710,"0.75,0.23",514
710,"0.75,0.24",1
710,"0.77,0.21",1
710,"0.77,0.23",5
710,"0.78,0.20",16
711,"0.87,0.51",50
712,"0.62,0.78",37
713,"0.82,0.52",39
713,"0.83,0.52",36
714,"0.87,0.50",56
714,"0.88,0.49",35
714,"0.88,0.50",3
714,"0.89,0.49",381
715,"0.73,0.16",19
715,"0.73,0.17",14
715,"0.75,0.15",54
715,"0.75,0.16",1
715,"0.76,0.15",62
716,"0.70,0.22",290
716,"0.70,0.23",15
716,"0.72,0.22",7
716,"0.78,0.29",13
718,"0.78,0.29",324
719,"0.67,0.27",3
719,"0.68,0.27",3
719,"0.69,0.27",10
719,"0.75,0.17",24
719,"0.75,0.28",45
719,"0.76,0.28",68
719,"0.77,0.28",550
720,"0.55,0.31",15
720,"0.67,0.27",65
720,"0.68,0.27",5
720,"0.76,0.15",15
720,"0.78,0.29",17
720,"0.86,0.18",6
720,"0.88,0.18",2
721,"0.83,0.15",58
721,"0.83,0.16",1
722,"0.78,0.29",2
723,"0.70,0.22",131
723,"0.71,0.20",1
723,"0.71,0.22",1
723,"0.72,0.22",2
723,"0.79,0.25",7
723,"0.80,0.25",1
723,"0.80,0.26",1
724,"0.28,0.58",7
724,"0.29,0.59",3
724,"0.30,0.59",6
724,"0.78,0.29",48
724,"0.84,0.50",17
724,"0.84,0.51",18
724,"0.84,0.53",23
724,"0.85,0.51",1
724,"0.86,0.51",308
724,"0.87,0.51",137
724,"0.87,0.52",7
725,"0.75,0.15",1
725,"0.75,0.17",1
725,"0.76,0.15",238
725,"0.79,0.25",10
726,"0.86,0.50",1950
727,"0.69,0.45",11
728,"0.76,0.20",4
728,"0.77,0.20",1808
728,"0.78,0.20",60
728,"0.78,0.27",3
729,"0.72,0.22",109
729,"0.72,0.23",95
729,"0.73,0.23",21
730,"0.70,0.22",221
730,"0.70,0.23",3
730,"0.71,0.22",1
730,"0.73,0.16",1
730,"0.76,0.15",7
730,"0.79,0.25",10
730,"0.82,0.15",7
731,"0.64,0.26",1
731,"0.69,0.27",124
732,"0.75,0.17",12
732,"0.76,0.28",2
732,"0.77,0.28",8
732,"0.78,0.28",2
732,"0.80,0.25",1
734,"0.22,0.55",1097
734,"0.22,0.56",48
734,"0.23,0.55",11
735,"0.74,0.25",4
735,"0.74,0.26",32
735,"0.75,0.25",18
735,"0.75,0.26",21
736,"0.78,0.29",51
737,"0.67,0.27",50
738,"0.79,0.29",4
738,"0.79,0.30",293
738,"0.80,0.30",3
739,"0.62,0.06",8
739,"0.63,0.05",109
739,"0.63,0.06",1
739,"0.64,0.05",8
739,"0.69,0.27",17
739,"0.70,0.27",3
739,"0.72,0.27",5
739,"0.73,0.26",20
739,"0.74,0.25",6
739,"0.74,0.26",616
739,"0.74,0.27",15
739,"0.75,0.25",11
739,"0.75,0.27",1
740,"0.70,0.22",174
740,"0.71,0.22",2
740,"0.76,0.15",49
741,"0.78,0.29",5
741,"0.79,0.29",1
741,"0.79,0.30",518
741,"0.80,0.30",16
741,"0.80,0.32",1
741,"0.81,0.30",2
741,"0.81,0.32",30
741,"0.82,0.30",1
741,"0.82,0.31",5
741,"0.82,0.32",11
741,"0.83,0.15",110
742,"0.73,0.16",248
742,"0.73,0.17",52
743,"0.72,0.18",932
743,"0.72,0.19",11
744,"0.82,0.52",175
745,"0.72,0.22",2
745,"0.75,0.15",35
745,"0.76,0.15",70
745,"0.76,0.16",1
745,"0.76,0.19",9
745,"0.77,0.16",4
745,"0.77,0.18",3
745,"0.77,0.19",1
746,"0.83,0.15",78
748,"0.72,0.17",105
748,"0.73,0.17",5
749,"0.77,0.28",7
749,"0.77,0.29",1
749,"0.78,0.29",6
750,"0.70,0.22",175
751,"0.70,0.22",167
751,"0.71,0.22",43
751,"0.72,0.22",40
752,"0.72,0.17",10
752,"0.73,0.16",11
752,"0.73,0.17",19
752,"0.78,0.18",3
752,"0.83,0.15",3
752,"0.83,0.17",229
753,"0.72,0.17",52
753,"0.73,0.16",11
753,"0.73,0.17",313
753,"0.75,0.15",134
753,"0.76,0.15",1348
753,"0.77,0.15",17
755,"0.76,0.28",1
755,"0.76,0.29",2
755,"0.77,0.28",135
755,"0.77,0.29",3
755,"0.78,0.29",3
756,"0.85,0.52",9
756,"0.85,0.54",42
756,"0.86,0.49",53
756,"0.86,0.50",1895
756,"0.87,0.50",1
759,"0.77,0.56",1
759,"0.87,0.49",62
759,"0.88,0.49",22
760,"0.74,0.16",2
760,"0.75,0.16",20
763,"0.72,0.27",43
763,"0.73,0.27",4
763,"0.74,0.28",8
763,"0.75,0.28",7
763,"0.76,0.28",118
763,"0.77,0.28",84
765,"0.72,0.17",8
765,"0.77,0.16",17
766,"0.45,0.33",24
767,"0.78,0.27",2
767,"0.79,0.25",115
767,"0.79,0.26",8
769,"0.76,0.15",58
769,"0.77,0.15",1
769,"0.79,0.15",3
769,"0.81,0.15",4
769,"0.82,0.15",117
769,"0.83,0.15",28
769,"0.84,0.15",1
770,"0.78,0.29",12
770,"0.79,0.29",13
771,"0.77,0.20",55
771,"0.86,0.49",44
771,"0.86,0.50",9
771,"0.87,0.49",2
771,"0.88,0.49",2
771,"0.89,0.49",13
772,"0.76,0.28",1
772,"0.77,0.28",1
772,"0.77,0.29",2
772,"0.78,0.28",2
772,"0.78,0.29",128
772,"0.80,0.27",2
772,"0.81,0.28",1
773,"0.72,0.22",70
773,"0.73,0.22",2
773,"0.74,0.22",3
774,"0.73,0.26",100
774,"0.74,0.25",2
774,"0.74,0.26",1
774,"0.75,0.25",1
774,"0.76,0.26",5
774,"0.77,0.26",2
774,"0.78,0.25",24
775,"0.70,0.22",40
775,"0.73,0.21",3
775,"0.74,0.21",1
775,"0.75,0.20",1
775,"0.77,0.20",5
776,"0.00,0.33",1
776,"0.22,0.55",13
776,"0.22,0.57",1
776,"0.25,0.59",2
776,"0.26,0.57",1
776,"0.28,0.58",8
776,"0.28,0.59",1
776,"0.30,0.58",2
776,"0.43,0.80",4
776,"0.48,0.79",9
776,"0.49,0.79",2
776,"0.50,0.79",23
776,"0.54,0.97",8
776,"0.56,0.80",3
776,"0.58,0.78",3
776,"0.58,0.84",6
776,"0.65,0.75",1
776,"0.66,0.84",11
776,"0.69,0.27",1
776,"0.70,0.22",286
776,"0.70,0.24",2
776,"0.70,0.76",4
776,"0.71,0.70",4
776,"0.72,0.22",32
776,"0.72,0.24",1
776,"0.73,0.25",1
776,"0.73,0.26",28
776,"0.73,0.27",1
776,"0.74,0.20",1
776,"0.74,0.22",43
776,"0.74,0.24",3
776,"0.75,0.15",3
776,"0.75,0.18",2
776,"0.75,0.27",1
776,"0.76,0.15",772
776,"0.76,0.22",11
776,"0.76,0.26",29
776,"0.77,0.25",1
776,"0.77,0.26",2
776,"0.77,0.27",1
776,"0.77,0.28",58
776,"0.77,0.29",19
776,"0.77,0.51",1
776,"0.78,0.18",2
776,"0.78,0.20",14
776,"0.78,0.22",1
776,"0.78,0.26",6
776,"0.78,0.29",224
776,"0.78,0.55",1
776,"0.79,0.23",2
776,"0.79,0.25",2
776,"0.79,0.29",1
776,"0.79,0.30",1
776,"0.80,0.17",3
776,"0.80,0.19",2
776,"0.80,0.21",1
776,"0.80,0.22",1
776,"0.80,0.26",2
776,"0.80,0.27",61
776,"0.80,0.30",1
776,"0.81,0.25",1
776,"0.81,0.29",1
776,"0.81,0.30",1
776,"0.82,0.15",39
776,"0.82,0.52",5
776,"0.83,0.15",50
776,"0.83,0.18",1
776,"0.83,0.21",2
776,"0.84,0.15",69
776,"0.84,0.50",5
776,"0.84,0.51",9
776,"0.84,0.52",26
776,"0.84,0.53",26
776,"0.85,0.54",14
776,"0.86,0.50",101
776,"0.87,0.54",18
776,"0.88,0.53",56
776,"0.92,0.57",19
776,"0.96,0.08",1
777,"0.72,0.17",4
777,"0.73,0.16",278
777,"0.73,0.17",5
777,"0.74,0.17",6
777,"0.75,0.17",30
777,"0.76,0.15",2
778,"0.78,0.53",2
778,"0.81,0.53",1
778,"0.82,0.52",61
778,"0.82,0.53",3
779,"0.66,0.27",1
779,"0.67,0.27",14
779,"0.75,0.17",1
779,"0.75,0.27",1
779,"0.76,0.15",109
779,"0.76,0.28",1
779,"0.77,0.20",57
779,"0.78,0.20",238
779,"0.79,0.25",1
780,"0.72,0.27",4
780,"0.74,0.27",158
780,"0.75,0.27",6
780,"0.78,0.27",7
781,"0.77,0.25",101
781,"0.77,0.26",6
781,"0.78,0.25",14
781,"0.78,0.26",4
782,"0.73,0.16",142
782,"0.73,0.17",158
783,"0.70,0.22",20
783,"0.73,0.16",1
783,"0.77,0.28",43
783,"0.78,0.20",4
783,"0.79,0.25",35
783,"0.80,0.24",8
783,"0.80,0.25",959
783,"0.81,0.25",5
784,"0.92,0.55",11
784,"0.93,0.55",339
786,"0.70,0.22",213
786,"0.70,0.23",48
786,"0.79,0.29",3
786,"0.79,0.30",1546
786,"0.80,0.30",2
786,"0.81,0.30",13
787,"0.77,0.28",40
788,"0.79,0.26",75
789,"0.86,0.49",1
789,"0.86,0.50",1
789,"0.87,0.49",4
790,"0.81,0.15",5
790,"0.82,0.15",152
791,"0.84,0.52",50
792,"0.75,0.48",161
792,"0.75,0.49",55
792,"0.84,0.50",13
792,"0.84,0.51",21
793,"0.74,0.23",2
793,"0.74,0.24",6
793,"0.75,0.23",89
793,"0.77,0.23",3
794,"0.73,0.17",9
796,"0.87,0.49",30
796,"0.88,0.49",170
797,"0.78,0.47",9
797,"0.85,0.51",6
797,"0.86,0.51",133
797,"0.86,0.52",2
798,"0.73,0.16",93
798,"0.74,0.16",7
799,"0.70,0.22",225
800,"0.86,0.52",100
800,"0.87,0.52",25
801,"0.86,0.50",65
801,"0.87,0.49",6
801,"0.87,0.50",4
802,"0.78,0.55",16
802,"0.83,0.53",140
802,"0.84,0.53",319
804,"0.76,0.15",75
806,"0.92,0.53",46
806,"0.93,0.53",4
807,"0.76,0.15",7
807,"0.83,0.15",197
808,"0.82,0.15",22
808,"0.83,0.15",78
809,"0.77,0.28",53
809,"0.78,0.28",72
811,"0.73,0.16",49
811,"0.73,0.17",1
812,"0.83,0.49",55
812,"0.83,0.50",13
812,"0.84,0.49",10
812,"0.84,0.50",160
812,"0.84,0.51",12
814,"0.79,0.29",10
814,"0.79,0.30",39
814,"0.80,0.30",1
815,"0.88,0.53",25
816,"0.76,0.15",31
816,"0.76,0.16",6
816,"0.77,0.15",2
816,"0.77,0.16",61
817,"0.82,0.29",25
818,"0.58,0.78",25
819,"0.70,0.22",1649
819,"0.72,0.22",14
819,"0.73,0.21",51
819,"0.77,0.25",124
819,"0.77,0.26",25
819,"0.79,0.25",112
820,"0.72,0.18",48
820,"0.73,0.18",29
820,"0.74,0.18",148
821,"0.78,0.29",19
821,"0.86,0.50",6
822,"0.78,0.27",13
822,"0.79,0.27",137
823,"0.67,0.27",23
823,"0.68,0.27",1
823,"0.70,0.27",5
823,"0.72,0.26",3
823,"0.72,0.27",5
823,"0.73,0.26",1
823,"0.73,0.27",62
825,"0.69,0.23",3
825,"0.70,0.22",20
825,"0.70,0.23",857
825,"0.70,0.24",73
825,"0.71,0.23",7
825,"0.72,0.22",8
825,"0.72,0.23",3
825,"0.72,0.24",4
825,"0.72,0.25",3
825,"0.73,0.25",7
826,"0.73,0.25",3
826,"0.73,0.26",49
826,"0.74,0.25",23
827,"0.85,0.49",1
827,"0.86,0.50",17
829,"0.73,0.16",5
829,"0.76,0.15",58
829,"0.76,0.28",390
829,"0.77,0.28",37
829,"0.78,0.29",6
829,"0.79,0.25",4
830,"0.66,0.84",1
830,"0.67,0.27",1
830,"0.70,0.22",27
830,"0.72,0.17",4
830,"0.73,0.16",8
830,"0.73,0.17",3
830,"0.75,0.15",2
830,"0.75,0.17",1
830,"0.76,0.15",161
830,"0.76,0.16",2
830,"0.77,0.16",148
830,"0.77,0.20",15
830,"0.77,0.28",9
830,"0.77,0.29",1
830,"0.78,0.29",8
830,"0.78,0.49",17
830,"0.78,0.50",2
830,"0.79,0.50",7
830,"0.79,0.53",13
830,"0.81,0.50",2
830,"0.84,0.50",7
830,"0.84,0.51",6
830,"0.85,0.52",1
831,"0.73,0.16",84
831,"0.73,0.17",274
832,"0.72,0.17",5
832,"0.73,0.16",808
832,"0.73,0.17",25
832,"0.74,0.16",3
832,"0.75,0.16",1
832,"0.76,0.15",79
832,"0.76,0.16",1
832,"0.78,0.20",2
832,"0.79,0.25",10
833,"0.75,0.15",5
833,"0.75,0.17",20
833,"0.76,0.15",50
834,"0.67,0.22",133
834,"0.68,0.22",9
834,"0.69,0.22",17
834,"0.70,0.22",6
836,"0.73,0.16",177
836,"0.73,0.17",419
836,"0.75,0.17",16
836,"0.76,0.15",10
836,"0.79,0.25",8
836,"0.82,0.29",28
836,"0.83,0.15",202
836,"0.84,0.15",10
837,"0.74,0.89",175
838,"0.73,0.26",3
838,"0.75,0.25",6
840,"0.84,0.50",13
840,"0.84,0.51",4
841,"0.61,0.31",25
842,"0.70,0.22",225
842,"0.78,0.29",1650
844,"0.74,0.20",1
844,"0.75,0.17",276
844,"0.76,0.15",1
844,"0.77,0.23",11
844,"0.78,0.18",1
844,"0.80,0.18",4
844,"0.81,0.18",4
844,"0.81,0.19",2
844,"0.82,0.18",2
844,"0.83,0.15",13
845,"0.72,0.22",150
847,"0.76,0.24",39
847,"0.77,0.24",2
847,"0.78,0.25",4
847,"0.79,0.25",41
847,"0.80,0.25",562
847,"0.81,0.25",27
849,"0.76,0.15",75
850,"0.76,0.15",171
850,"0.77,0.15",4
851,"0.73,0.18",24
852,"0.77,0.29",32
852,"0.78,0.29",143
853,"0.78,0.29",50
854,"0.70,0.22",38
854,"0.71,0.22",30
854,"0.72,0.22",1629
854,"0.73,0.22",79
854,"0.74,0.22",24
855,"0.70,0.22",39
856,"0.70,0.24",50
859,"0.70,0.22",60
859,"0.72,0.17",22
859,"0.72,0.18",219
859,"0.73,0.18",166
859,"0.74,0.18",3
859,"0.75,0.17",23
859,"0.76,0.15",41
859,"0.78,0.29",17
859,"0.79,0.29",5
859,"0.79,0.30",45
859,"0.83,0.15",15
859,"0.84,0.15",13
860,"0.77,0.28",81
860,"0.78,0.28",194
861,"0.74,0.21",2
861,"0.74,0.22",57
861,"0.75,0.20",2
861,"0.75,0.21",1
861,"0.77,0.20",13
862,"0.75,0.23",185
862,"0.75,0.24",2
862,"0.76,0.24",113
863,"0.81,0.23",12
863,"0.81,0.24",38
864,"0.70,0.22",100
865,"0.72,0.17",35
865,"0.73,0.16",504
865,"0.73,0.17",21
865,"0.74,0.17",2
865,"0.75,0.17",13
865,"0.76,0.15",1
865,"0.78,0.20",1
865,"0.79,0.30",1
865,"0.83,0.15",40
865,"0.92,0.07",7
865,"0.93,0.07",47
865,"0.93,0.08",3
866,"0.41,0.82",1
866,"0.43,0.80",4
866,"0.44,0.84",5
866,"0.64,0.82",16
866,"0.71,0.84",34
866,"0.77,0.83",354
866,"0.78,0.83",11
867,"0.67,0.28",3
867,"0.74,0.27",3
867,"0.76,0.15",6
867,"0.79,0.30",226
867,"0.80,0.30",12
868,"0.77,0.28",6
868,"0.77,0.29",4
868,"0.78,0.28",22
868,"0.78,0.29",368
869,"0.80,0.24",2
869,"0.81,0.23",1280
869,"0.81,0.24",388
869,"0.82,0.23",123
869,"0.83,0.23",7
870,"0.76,0.15",16
870,"0.79,0.30",5
871,"0.80,0.25",18
872,"0.78,0.24",9
872,"0.78,0.25",141
873,"0.74,0.26",2
874,"0.76,0.28",9
874,"0.76,0.29",10
874,"0.77,0.28",851
874,"0.77,0.29",9
874,"0.78,0.26",1
874,"0.79,0.25",14
875,"0.70,0.22",133
875,"0.71,0.22",10
876,"0.73,0.16",22
876,"0.73,0.17",2
876,"0.74,0.16",1
876,"0.76,0.15",1
876,"0.77,0.20",4
876,"0.82,0.15",20
877,"0.70,0.22",15
877,"0.70,0.23",8
877,"0.71,0.22",3
877,"0.71,0.23",4
877,"0.72,0.22",222
877,"0.72,0.23",12
877,"0.73,0.22",4
877,"0.74,0.22",1
877,"0.75,0.23",6
878,"0.69,0.23",5
878,"0.70,0.22",282
878,"0.70,0.23",15
878,"0.72,0.22",4
878,"0.77,0.20",31
878,"0.78,0.20",1
879,"0.27,0.87",6
879,"0.43,0.80",92
879,"0.48,0.79",29
879,"0.49,0.79",3
879,"0.52,0.78",1
879,"0.58,0.78",5
880,"0.89,0.53",1
880,"0.90,0.53",138
880,"0.91,0.53",116
880,"0.92,0.55",560
880,"0.93,0.55",28
880,"0.94,0.55",146
880,"0.95,0.55",1
880,"0.97,0.56",85
882,"0.58,0.84",3
882,"0.71,0.84",19
882,"0.84,0.50",3
883,"0.72,0.17",41
883,"0.73,0.16",1
883,"0.73,0.26",1
883,"0.75,0.28",3
883,"0.79,0.25",1
883,"0.79,0.29",7
883,"0.79,0.30",1
883,"0.83,0.15",20
884,"0.30,0.38",61
884,"0.84,0.51",5
884,"0.87,0.51",5
884,"0.89,0.52",11
884,"0.89,0.53",63
884,"0.90,0.53",550
884,"0.92,0.53",5
887,"0.64,0.82",921
887,"0.78,0.29",88
887,"0.79,0.25",22
887,"0.79,0.26",8
887,"0.80,0.27",5
887,"0.84,0.15",3
887,"0.86,0.50",163
888,"0.48,0.52",9
888,"0.76,0.47",1
888,"0.77,0.47",40
890,"0.79,0.23",5
890,"0.79,0.24",126
890,"0.79,0.25",19
891,"0.58,0.91",275
892,"0.48,0.79",1
892,"0.49,0.79",35
892,"0.58,0.84",19
892,"0.64,0.82",120
893,"0.78,0.24",13
893,"0.78,0.25",136
893,"0.79,0.25",351
894,"0.64,0.61",150
895,"0.80,0.27",75
897,"0.85,0.54",75
898,"0.75,0.15",682
898,"0.76,0.15",1193
899,"0.71,0.22",1
899,"0.71,0.23",1
899,"0.72,0.22",6
899,"0.72,0.23",68
899,"0.73,0.23",20
899,"0.73,0.24",36
899,"0.74,0.24",93
900,"0.65,0.19",16
900,"0.67,0.27",9
900,"0.70,0.22",65
900,"0.70,0.23",6
900,"0.70,0.24",2
900,"0.70,0.25",2
900,"0.72,0.22",11
900,"0.72,0.23",2
900,"0.72,0.26",1
900,"0.73,0.16",38
900,"0.73,0.17",49
900,"0.73,0.26",283
900,"0.74,0.25",1
900,"0.74,0.26",2
900,"0.74,0.27",9
900,"0.78,0.18",1
900,"0.78,0.29",5
900,"0.79,0.25",17
900,"0.89,0.49",7
903,"0.67,0.27",75
904,"0.68,0.27",23
904,"0.69,0.26",5
904,"0.69,0.27",73
905,"0.66,0.27",79
905,"0.67,0.27",86
905,"0.68,0.26",24
905,"0.68,0.27",5
905,"0.69,0.27",147
905,"0.70,0.27",49
905,"0.73,0.26",3
905,"0.84,0.52",29
905,"0.84,0.53",58
905,"0.85,0.52",172
905,"0.85,0.53",4
905,"0.86,0.53",19
906,"0.67,0.27",12
906,"0.68,0.27",3
906,"0.69,0.27",119
906,"0.73,0.26",1
906,"0.85,0.52",38
906,"0.86,0.52",2
908,"0.70,0.22",10
908,"0.71,0.18",3
908,"0.71,0.22",1
908,"0.72,0.22",1
908,"0.73,0.22",1
908,"0.74,0.18",2
908,"0.74,0.21",1
908,"0.75,0.18",1
908,"0.76,0.20",3
908,"0.77,0.19",4
908,"0.77,0.20",478
908,"0.78,0.18",19
908,"0.78,0.20",136
908,"0.79,0.20",3
909,"0.70,0.22",11
909,"0.70,0.24",1
909,"0.70,0.26",1
909,"0.71,0.22",4
909,"0.71,0.24",1
909,"0.72,0.22",794
909,"0.72,0.23",13
909,"0.78,0.26",30
909,"0.79,0.25",3
910,"0.74,0.27",25
911,"0.66,0.27",1
911,"0.67,0.27",12
911,"0.78,0.25",2
911,"0.79,0.25",110
912,"0.72,0.22",36
912,"0.72,0.23",64
914,"0.68,0.27",7
914,"0.69,0.27",4
914,"0.70,0.22",86
914,"0.70,0.23",3
914,"0.70,0.24",7
914,"0.72,0.24",2
914,"0.72,0.25",1
914,"0.72,0.26",1
914,"0.73,0.25",2
914,"0.73,0.26",674
914,"0.73,0.48",1
914,"0.74,0.25",5
914,"0.74,0.26",5
914,"0.74,0.27",7
914,"0.75,0.25",4
914,"0.75,0.49",1
914,"0.76,0.15",18
914,"0.77,0.20",9
914,"0.78,0.29",33
914,"0.82,0.29",7
916,"0.74,0.89",150
918,"0.18,1.00",1
918,"0.19,0.90",2
918,"0.19,0.92",4
918,"0.20,0.99",2
918,"0.21,0.89",29
918,"0.21,0.92",1
918,"0.22,0.89",1
918,"0.22,0.90",1
918,"0.24,0.83",2
918,"0.85,0.49",5
918,"0.86,0.47",3
918,"0.86,0.49",749
918,"0.86,0.50",8
918,"0.87,0.47",1
918,"0.87,0.48",9
918,"0.87,0.49",40
918,"0.87,0.50",10
918,"0.88,0.49",8
918,"0.88,0.50",142
918,"0.89,0.49",65
918,"0.90,0.49",1
919,"0.63,0.06",24
919,"0.67,0.27",7
919,"0.70,0.23",6
919,"0.72,0.17",42
919,"0.73,0.17",23
919,"0.73,0.18",405
919,"0.74,0.18",2
919,"0.74,0.27",1
919,"0.75,0.17",3
919,"0.78,0.29",6
920,"0.77,0.25",13
921,"0.74,0.89",75
923,"0.70,0.26",1
923,"0.70,0.27",58
924,"0.22,0.93",11
924,"0.27,0.93",6
924,"0.29,0.87",1
924,"0.30,0.88",4
924,"0.34,0.91",2
924,"0.35,0.91",7
924,"0.38,0.87",3
924,"0.48,0.79",13
924,"0.49,0.79",4
924,"0.66,0.65",2
924,"0.86,0.50",1
924,"0.88,0.49",9
925,"0.74,0.89",688
926,"0.83,0.15",125
927,"0.80,0.25",75
928,"0.75,0.17",9
928,"0.80,0.15",1
928,"0.81,0.15",14
928,"0.82,0.15",76
929,"0.70,0.22",4
929,"0.71,0.22",96
930,"0.74,0.22",375
931,"0.70,0.22",2
931,"0.70,0.23",5
931,"0.71,0.23",2
931,"0.72,0.17",3
931,"0.72,0.18",1
931,"0.72,0.22",6
931,"0.72,0.23",7
931,"0.73,0.16",6
931,"0.73,0.17",150
931,"0.73,0.18",28
931,"0.73,0.23",2
931,"0.73,0.26",1
931,"0.74,0.22",3
931,"0.74,0.23",3
931,"0.75,0.25",2
931,"0.77,0.20",1
931,"0.77,0.23",1
931,"0.78,0.29",154
932,"0.74,0.27",48
932,"0.75,0.27",2
933,"0.86,0.51",50
937,"0.68,0.27",8
937,"0.69,0.27",167
939,"0.86,0.50",89
939,"0.92,0.55",151
939,"0.93,0.54",8
939,"0.93,0.55",50
939,"0.94,0.54",11
939,"0.94,0.55",814
939,"0.95,0.55",9
939,"0.95,0.56",13
939,"0.96,0.56",16
939,"0.97,0.56",8
941,"0.70,0.22",21
